id,date,author,quote
1809,2020-04-20,Serge,"""Now these crabs don't need to get hit by lightning."""
1810,2020-04-20,Serge,"""What even is time?"""
1811,2020-04-20,Serge,"""I'm angry! Ooh, a cookie!"""
1812,2020-04-21,Serge,"""Oopsie-whoopsie."""
1813,2020-04-21,Serge,"""Minecraft is often very blocky."""
1814,2020-04-21,Serge,"""That apple was bigger than I thought."""
1815,2020-04-22,Serge,"""Ha-ha! I'm very smart."""
1816,2020-04-23,Serge,"""Attempt to enter the ghast."""
1817,2020-04-23,Serge,"""Hadouken. 'Hadouken' to all of you, friends!"""
1818,2020-04-23,Serge,"""Atarka's just the gift that keeps on giving!"""
1819,2020-04-23,Serge,"""I don't make mistakes."""
1820,2020-04-23,Serge,"""Butts. Butts, butts, butts!"""
1821,2020-04-23,Serge,"""We're goin' *full* Chumbawamba."""
1822,2020-04-26,Serge,"""I'm a fool"""
1823,2020-04-27,Serge,"""I need to put a bunch of doggos in a bag."""
1825,2020-04-27,Serge,"""Ooh, butter..."""
1826,2020-04-28,Serge,"""What I'm trying to highlight is just how stupid I am."""
1827,2020-04-28,Serge,"""It's what I *mean,* not what I *say,* chat."""
1829,2020-04-30,Serge,"""Everybody please eat your bath salts!"""
1831,2020-04-30,Serge,"""Alright, Mario is back. Wah-hah!"""
1832,2020-04-30,"Serge, apparent dogcop","""I kind of feel like I'm arresting a dog, here..."""
1833,2020-04-30,"Serge, self-admitted weeb","""You're under arrest! For being a weeb!"""
1834,2020-05-01,"Serge, channelling Vince McMahon","""They're so... big!"""
1835,2020-05-04,Snerge,"""It's okay to be Bad as long as it's Interesting!"""
1836,2020-05-04,Serge,"""We fight to the Death! ....I need to start making another fleet."""
1837,2020-05-05,Serge,"""Should we start antagonizing the birds?"""
1838,2020-05-05,Serge,"""I didn't know I had a chat full of cowards."""
1839,2020-05-06,Serge,"""Beej is too pure for this world."""
1840,2020-05-06,Serge,"""We're not getting distracted, because *I* am *good* at *focusing!*"""
1841,2020-05-06,Serge,"""Taxis kinda... honk."""
1842,2020-05-06,Serge,"""Why am I not a genius? I'm very sad that I'm not a genius."""
1843,2020-05-07,"Serge, understanding economics","""Is there any cost to this other than literally just money?"""
1844,2020-05-07,Serge,"""Look! Someome *else* had hubris! I wonder what that's like."""
1845,2020-05-07,"Serge, Millennial","""The biggest thing costing us money right now is literally just existing."""
1846,2020-05-08,Serge,"""What are *brains* good for, anyway?"""
1848,2020-05-08,Serge,"""So... hubris? Hubris is a thing."""
1849,2020-05-08,Serge,"""Why isn't James @ing me? Does he not love me anymore?"""
1850,2020-05-09,Serge,"""Why are you all this dumb? Oh. Maybe *I'm* the one who's dumb."""
1851,2020-05-09,Serge,"""It's a mammal; you can milk it. This is a weird conversation."""
1852,2020-05-09,Serge,"""Ah, the gentle shrieking of monkeys..."""
1853,2020-05-09,Serge,"""Everybody loves East Side Mario."""
1854,2020-05-13,Serge,"""Hahaha! Idiots!"""
1856,2020-05-13,"Serge, role-model","""That was obviously a bug or something; I don't make mistakes."""
1857,2020-05-13,Serge,"""We are a fungus; we love food."""
1858,2020-05-15,"Serge, somehow *not* talking about Minecraft","""Why are villagers so stupid?"""
1859,2020-05-15,Serge,"""Alright you kill America, I'll kill Brazil, everybody laughs."""
1860,2020-05-15,Serge,"""What the... DEUCE?! WHAT THE EVERLOVING CRAP?! WHY?!"""
1861,2020-05-16,Serge,"""That's a lot of pee!"""
1862,2020-05-17,Serge,"""Is it literally outhouses for days?"""
1863,2020-05-17,Serge,"""Maybe I just don't care how you feel."""
1864,2020-05-17,Serge,"""Stop breathing so hard! Ugh, you idiots!"""
1865,2020-05-17,Serge,"""Just stop movin' poop everywhere!"""
1866,2020-05-17,Serge,"""One thing at a time: you're talkin' 'bout farmin', I'm talkin' 'bout poopin'."""
1867,2020-05-17,"Serge, telling us what he does","""I digress..."""
1868,2020-05-17,Serge,"""I don't know if I *like* Turner..."""
1869,2020-05-17,Serge,"""How did I get food poisoning?"""
1870,2020-05-18,Serge,"""Earth is such a bad planet. Probably because there's still humans on it."""
1871,2020-05-18,"Serge, to a mushroom","""Hiii! You suuuck!"""
1872,2020-05-20,Serge,"""We are now getting into the pee room."""
1873,2020-05-20,Serge,"""Please ignore the single spot of urine."""
1874,2020-05-20,Serge,"""How do I... eat... fish?"""
1875,2020-05-20,Serge,"""Look at this beautiful confluence of gasses! Amazing."""
1876,2020-05-20,Serge,"""Let there be toilets!"""
1877,2020-05-21,Serge,"""'They will cut my pretty face.' That's adorable!"""
1878,2020-05-21,Serge,"""Jo, are you okay if we praise you? We're going to deify you."""
1879,2020-05-21,Serge,"""Oh, I'm such a fool! I'm a melon! I'm dumber than a sea cucumber!"""
1880,2020-05-28,Serge,"""I don't know if I'm breathtaking..."""
1882,2020-05-28,Serge,"""I love the internet! What's *wrong* with the internet?"""
1883,2020-05-29,Serge,"""There can be no peace after this! Not until PERICLES has been BURIED!"""
1884,2020-05-30,Serge,"""Twinkletoes?! No farty!"""
1885,2020-05-30,Serge,"""A lot of fans of toilets in chat, I see."""
1886,2020-05-30,Serge,"""Husbando! We finally did it!"""
1887,2020-05-30,Serge,"""There's a lot of really smart people in Twitch chat... and a lot of really dumb people, let's be fair."""
1888,2020-06-01,Serge,"""English muffin? Bread!"""
1889,2020-06-01,Serge,"""There's no strategy; there's just *value.*"""
1890,2020-06-04,Serge,"""...did I get confused and stop?"""
1892,2020-06-04,Serge,"""No! We lost Jacob! You killed Jacob!"""
1893,2020-06-10,"Serge, demonstrating his trademark hubris","""It shouldn't be *that* hard to kill a wolf."""
1894,2020-06-10,Serge,"""I *don't* care about your salt."""
1895,2020-06-10,Serge,"""Eat some more bread and feel sad, I guess..."""
1896,2020-06-10,Serge,"""If I was a bee I'd want to take a hit on us too"""
1897,2020-06-11,"Serge, voicing the internal monologue of a generation","""Nooo! Why aren't you good enough?! Why aren't you good enough?!"""
1898,2020-06-11,Serge,"""I'm just, like, clicking on things, now. I'm not even reading anymore."""
1899,2020-06-14,Serge,"""You can't pickpocket them... which means they're not people."""
1900,2020-06-15,Serge,"""Can you eat raw meat?"""
1901,2020-06-15,"Serge, a story in three acts","""Are we ready for a dragon? Yes. ... Oh god, why does it have so many hitpoints?! ... Nooo!"""
1903,2020-06-21,"Serge, out of character","""Why'd I stop to read?!"""
1904,2020-06-25,Serge,"""I can't even twerk at my sugarcane?!"""
1905,2020-06-25,Serge,"""I only twerk for value"""
1906,2020-06-26,Serge,"""This is how we undo the Atarka curse. We're just going to LIVE in it."""
1907,2020-06-26,Serge,"""Jo is obviously my Diamond Queen."""
1909,2020-06-26,Serge,"""Oh, Joe Kim is smarter than I am"""
1910,2020-06-28,Serge,"""I was lied to by Twitch Chat!"""
1911,2020-07-01,Serge,"""I can make other mistakes too!"""
1912,2020-07-02,"Serge, naïvely dooming his future self","""I should make more canals..."""
1913,2020-07-02,Serge,"""I'm confused and I love it."""
1914,2020-07-03,Serge,"""I got a Cookie! This is the GREATEST DAY OF MY LIFE!"""
1915,2020-07-03,Serge,"""No! NO CATS!"""
1916,2020-07-03,Serge,""".....Is this cat....GOD? Server:...Sure"""
1918,2020-07-05,Serge,"""How do I never learn?! Why am I always so greedy?!"""
1919,2020-07-06,Serge,"""James is better at Minecraft than me."""
1920,2020-07-08,Serge,"""Is this the tree fort for God?"""
1921,2020-07-09,Serge,"""Banger alert. *squeak*"""
1922,2020-07-09,Serge,"""Sync your bladders with mine."""
1923,2020-07-09,Serge,"""One, two, three, four, five-- *squeak*"""
1924,2020-07-09,Serge,"""The costs have already been sunk, and we're in full fallacy right now"""
1925,2020-07-10,"Serge, Corporate Overlord","""Expansion expansion expansion! We're going to sell them t-shirts with our birb-faces on them!"""
1926,2020-07-13,"Serge, about to find out","""Have I finally learned my lesson?"""
1927,2020-07-15,Serge,"""I am not a Pog streamer, but I can appreciate Pog humour."""
1928,2020-07-15,"Serge, inordinately proud of himself","""This is not a place of poggers."""
1929,2020-07-15,"Serge, almost having a realization","""Why am I so greedy?!"""
1930,2020-07-15,Serge,"""My hands are sweaty and my lunch is ready."""
1931,2020-07-16,Serge,"""Brrrrrm! Big 'ol motorcycle noises!"""
1932,2020-07-17,Serge,"""I think that might be about as useful as my whoopee cushion."""
1933,2020-07-22,"Serge, unintentionally coming up with a slogan for the stream","""It's like Stomp, except I'm placing down blocks."""
1934,2020-07-24,"Serge, being humble","""For what it's worth, I think I look cool as hell."""
1935,2020-07-29,Serge,"""Oh, I'm so pleased; I'm falling to my death."""
1936,2020-07-29,Serge,"""I feel... POWERFUL."""
1937,2020-07-29,Serge,"""I don't want my Lighthouse to make me hungry"""
1938,2020-07-30,Serge,"""How do I find vampires, chat?"""
1939,2020-07-31,Serge,"""Get that butt. Get that butt. Get that booty. Booty, booty, booty, booty!"""
1942,2020-08-05,Serge,"""It's a vacuum but it's for grass"""
1943,2020-08-05,Serge,"""No more uwu, chat!"""
1944,2020-08-05,Serge,"""Babies?! I'm dead"""
1945,2020-08-07,"Serge, defying years of conditioning","""This is SUPER ugly and I don't Care!"""
1946,2020-08-12,Serge,"""It's the same thing as a skull in a toilet."""
1948,2020-08-12,Serge,"""I LOVE not reading chat!"""
1949,2020-08-13,Serge,"""There is no precedence for your concern!"""
1950,2020-08-14,Serge,"""There's so many *bees*!"""
1951,2020-08-14,Serge,"""Vee-vuh-vuh-vee-vuh-vee."""
1952,2020-08-15,Serge,"""Am I a genius?! Right. Well, of course."""
1953,2020-08-17,Serge,"""What happened to horses 'A' through 'C'?"""
1954,2020-08-18,Serge,"""I'm not *as much* of a superhero as I thought I was."""
1955,2020-08-19,Serge,"""Try not to small *winky face*"""
1956,2020-08-21,Serge,"""Oh, you're totally right: birds are d*cks."""
1957,2020-08-21,"Serge, with a peak 2020 mood","""The issue is everyone else."""
1960,2020-08-24,Serge,"""It's REALLY weird calling you 'sweetie' while looking at James' face..."""
1961,2020-08-26,Serge,"""I have no vices."""
1962,2020-08-26,Serge,"""Snomh-uhts-wuuhn."""
1963,2020-08-26,Serge,"""Jo-jay-dop-gob... Jo-ja. Guh."""
1964,2020-08-26,"Serge, to TQ","""Your skin is really cute"""
1965,2020-08-28,"Serge, counting, probably?","""Three! Six! Nine! Eleven!"""
1967,2020-08-28,Serge,"""We might be getting close to the point where we can *kill again*."""
1968,2020-08-28,"Serge, getting hype","""The bagpipes just never stop."""
1969,2020-08-30,Serge,"""Don't let perfection be the enemy of...sobbing...is that how that proverb goes?"""
1970,2020-08-31,Serge,"""I don't know if I need everything here to be practical. I just need everything here to be AWESOME."""
1971,2020-09-02,Serge asking the important questions,"""What is the critical mass of chickens that we need?"""
1972,2020-09-02,Serge,"""00gogo00... You are now Two Pigs."""
1973,2020-09-02,Serge,"""There's not enough chickens in the system."""
1974,2020-09-02,"Serge, boogieing with it","""Just dig up to get down."""
1975,2020-09-02,Serge whispers while trapped in a game show loop,"""Any second now..."""
1976,2020-09-02,Serge,"""Isn't luck just another kind of skill?"""
1977,2020-09-06,Serge,"""I've gotten a lot better at making the bendy bendy turns."""
1979,2020-09-06,Serge,"""What I'm saying is I need to start insulting things like a 60-year old, I need that old man energy."""
1980,2020-09-07,Serge,"""Don't you Icecream gate keep me!"""
1981,2020-09-07,Serge,"""I'm really hoping we open this up and find sixty-four pieces of chocolate."""
1982,2020-09-10,Serge,"""I feel I have to make a Canal the Server DESERVES."""
1983,2020-09-10,Serge,"""I'm just going to say that's calculated and move on."""
1984,2020-09-10,"Serge, who understands himself","""I'm not the sort of person who can just be 'It's time to focus!'"""
1985,2020-09-11,"Serge, Minecraft streamer","""I don't want to play a game where you have to have the Wiki open."""
1986,2020-09-12,Serge,"""I'm going to answer the same way I always answer: dammit Fugi..."""
1987,2020-09-12,Serge,"""I have not committed any crimes. Yet."""
1988,2020-09-13,Serge,"""I'm sad that dynamite doesn't solve all my problems"""
1989,2020-09-13,Serge,"""I just learnt that slugs are immune to explosives..."""
1990,2020-09-13,Serge,"""Outta the way, nature! We're here to joyride!"""
1994,2020-09-16,Serge,"""Brrri-guh-guh-geh!"""
1995,2020-09-16,Serge,"""I assure you I am *not* anti-union."""
1996,2020-09-16,"Serge, with the Serge-est thing ever said","""We ran out of materials because of scope creep."""
1997,2020-09-17,Serge,"""I am not good at Twitch."""
1998,2020-09-17,Serge,"""Let the flooding begin!"""
1999,2020-09-17,Serge,"""Let's see those canal emotes if ya got em....is a sentence I just said."""
2000,2020-09-20,Serge,"""Just cover all of your mistakes in trees"""
2001,2020-12-21,Serge,"""[reading game] 'A great number of workers have joined our cause!' Oh no!"""
2004,2020-12-30,"Serge, on gaining Factorio Knowledge","""I don't know what I've lost because it's gone but..."""
2005,2021-01-04,Serge,"""Am I... making mistakes? No that can't be."""
2006,2021-01-06,Serge,"""Little bit dangerous, good."""
2007,2021-01-07,Serge,"""Sure doesn't take many mistakes to kill you."""
2008,2021-01-11,Serge,"""Our economy is only fine... when it could be finetastic."""
2009,2021-01-11,Serge,"""Kitteh and Uno are already talking?! Oh No."""
2010,2021-01-14,Serge,"""You're so loud chat. It's like all you know how to do is scream!"""
2011,2021-01-14,Serge,"""Money rules everything around me. Dolla dolla bills, y'all."""
2012,2021-01-14,Serge,"""All hail SnergeBot."""
2013,2021-01-15,Serge,"""Alright. We need a replacement chat."""
2014,2021-01-15,Serge,"""Let's put this awesome body to use!"""
2017,2020-09-20,Serge,"""When in doubt, roundabout."""
2018,2020-10-05,Serge,"""There's something delightful about mods yelling Smash the State! I think in this instance though YOU might be the State..."""
2019,2020-12-18,"Serge, eating chocolate","""Ohrmuguuuh..."""
2020,2020-12-31,"Serge, To Fugi","""You're cheating on me with technology!"""
2021,2021-01-18,Serge,"""Prioritize carrots, please."""
2022,2021-01-18,Serge,"""It does look like we need to get Shakira Shakira Shakira going, here."""
2023,2021-01-18,Serge,"""I've become known enough that a lot of people ask me to work for free."""
2024,2021-01-18,Serge,"""The beavers are multiplying at an unsustainable rate!"""
2025,2021-01-18,Serge,"""We hit one hundred beavers chat! Oh we're out of food."""
2026,2021-01-20,Serge,"""Do you like rangers? Sure we all do. Well come on down to Serge's all-you-can-eat ranger buffet!"""
2027,2021-01-20,"Serge, talking to a soldier in TAB","""That's on you chat, you saved everyone."""
2028,2021-01-21,Serge,"""Adam, please. Now's not the time for Final Fantasy."""
2029,2021-01-23,"Serge, Discussing Arboreta","""They're real chat! It's not just a word we made up!"""
2030,2021-01-23,Serge,"""Excitement here is thrilling stuff, like build palettes, complementing colours, ooh, or dare I say it, contrasting colours! *gasp* Gasp, swoon!"""
2031,2021-01-23,Serge,"""I'm just disappointed I couldn't live up to your hopes, there, chat."""
2032,2021-01-23,Serge,"""Adam is full-on Rita Repulsa."""
2033,2021-01-23,Serge,"""Ben is full-on Jumanji."""
2034,2021-01-23,Serge,"""Gimme dat pork belly!"""
2035,2021-01-23,Serge,"""Wait. Am I back? Yes, I'm back!"""
2037,2021-01-24,Serge,"""Are you... are you asking me a question you could google?"""
2038,2021-01-24,Serge,"""Albany? That's not a real city, that's a fish!"""
2039,2021-02-03,Serge,"""I kinda love that. I mean, it's evil, but I love it."""
2040,2021-02-05,Serge,"""Hold on, is this where my mistakes started? No."""
2041,2021-02-05,Serge,"""That's cool as heck! And also a bit of a problem."""
2042,2021-02-06,Serge,"""Yeeee-aaaah! Bwowm bwa-bwum!"""
2043,2021-02-06,Serge,"""Hercules is *so* strong!"""
2044,2021-02-06,Serge,"""Sorry, I need that enormous woman."""
2045,2021-02-27,Serge,"""Hubris? How could this possibly be hubris?!"""
2046,2021-02-10,Serge,"""I have the power of good coffee, what could possibly go wrong."""
2047,2021-02-10,Serge,"""Nothing says breakfast like ripping a mushroom out of the ground and tossing it straight into your mouth."""
2048,2021-02-13,Serge,"""Honey is a better combat fruit."""
2049,2021-02-13,Serge,"""Entrails? Gross! ...oh god, I'm dying."""
2050,2021-02-13,Serge,"""Unfortunately for you, you don't know how to jiggle-peek."""
2051,2021-02-13,Serge,"""Any second now it's going to rain entrails upon us."""
2052,2021-02-13,Serge,"""We're so smart, chat. Oh no! Oh, we're not that smart! We're not that smart!"""
2053,2021-02-13,Serge,"""Boats kinda suck."""
2054,2021-02-14,Serge,"""Can I carry fifty rocks? I can!"""
2055,2021-02-14,Serge,"""Heck. Butts. Thirty thousand butts! Four *million* butts!"""
2056,2021-02-14,Serge,"""No Snerge, don't do a theft. You're going to go to Snerge-jail."""
2057,2021-02-15,Serge,"""Sir, this is my house. Where did you come from? My bees!"""
2058,2021-02-15,Serge,"""This looks like an acceptable level of smoke."""
2059,2021-02-15,Serge,"""Our Markov chain bot wants to kill you!"""
2060,2021-02-15,Serge,"""So we found death."""
2061,2021-02-19,Serge,"""I'm sorry you wanted a roof? Come back when you've discovered agriculture!"""
2062,2021-02-19,Serge,"""Introducing canal! Simply put the water in front of the boat, forehead!"""
2063,2021-02-19,Serge,"""For the low low cost of hours of labour in your life, you can install your very own canal! Experiences may vary."""
2064,2021-02-19,"Serge, on Canals","""Common side effects include being: underwhelmed, disappointed, and antagonised by your twitch community. If you think canal is right for you call your doctor today."""
2065,2021-02-21,"Serge, discussing economics","""You can tell we're in the positive, because our money is going up."""
2066,2021-02-22,Serge,"""Potions are an admission of defeat"""
2067,2021-02-22,Serge,"""Jo! Write down Twix Twix slam!"""
2068,2021-02-23,Serge,"""I need more clown posters."""
2069,2021-02-26,Serge,"""Yeah! Isn't this Bad?!"""
2070,2021-02-26,Serge,"""Yes! Get crushed and turn into flour!"""
2071,2021-02-26,Serge,"""Help! My mods are funnier than I am."""
2072,2021-02-28,Serge,"""Throwing Knife's not a dagger, but a dagger is a dagger!"""
2073,2021-03-01,Serge,"""Just say no to boxes. Says the guy who made his career playing minecraft..."""
2074,2021-03-03,Serge,"""And thus, the circle of violence continues."""
2075,2021-03-24,Serge,"""Am I stronger than 50 wolves? And I think I'd say yes."""
2076,2021-03-24,Serge,"""Look, if I have to use my fingers AND toes to count to that number it's impossibly large."""
2077,2021-03-06,Serge,"""So, before the break- *squeak*"""
2078,2021-03-07,Serge,"""Did I just place a basketball court and have my game-"""
2079,2021-03-08,Serge,"""If a canal doesn't connect two bodies of water then you're just James, and you're just digging a hole twitch chat!"""
2081,2021-03-10,Serge,"""Is this what the kids call 'gilding the lily?'"""
2082,2021-03-10,Serge,"""Can I unbrick this?"""
2083,2021-03-11,Serge,"""I don't really feel like falling to my death, so I'm going to leave that to James."""
2084,2021-03-11,Serge,"""I'm so smart. Oh no!"""
2085,2021-03-11,Serge,"""Great. Now I want bacon."""
2086,2021-03-11,Serge,"""Ooh! Pants."""
2087,2021-03-11,Serge,"""Wow, my mistakes are symmetrical! Isn't that amazing?"""
2088,2021-03-11,Serge,"""Snerge does not have your best intentions at heart."""
2089,2021-03-11,Serge,"""Wait is this a terrible idea, or am I a genius?"""
2090,2021-03-12,Serge,"""I nailed it! I'm a technical redstoner."""
2091,2021-03-12,Serge,"""Am I a bad enough dude? Probably not, to be honest."""
2092,2021-03-12,Serge,"""Do I look like a raver kid?"""
2093,2021-03-13,Serge,"""We're going to do a tried and true tested strategy of Mario, which is called the Luigi bait"""
2094,2021-03-13,Serge,"""Alley-oop! Wait that's not an Alley-oop that's just murder."""
2095,2021-03-13,Serge,"""I'm too caffeinated for this!"""
2096,2021-03-15,Serge,"""Crafting Table on a Stick is for people who have given up"""
2097,2021-03-18,Serge,"""Knock, knock open up the door! It's me... coming through with an axe!"""
2098,2021-03-18,Serge,"""I didn't finish my thought, but that's because my brain is thinking."""
2099,2021-03-18,Serge,"""YES! Get in the bucket!"""
2100,2021-03-19,Serge,"""Yes! All you have to do is complain!"""
2101,2021-03-19,Serge,"""The fromaging is-- oh, god!"""
2102,2021-03-19,Serge,"""Much like a tree, you can determine the age of the dragon by the number of rings in it's skull"""
2103,2021-03-19,Serge,"""Modded is wild"""
2104,2021-03-21,Serge,"""Wow look at this place! It's so full of murder!"""
2105,2021-03-22,Serge,"""I think we just cover it with trapdoors and move on with our life!"""
2107,2021-03-25,Serge,"""Look, modded is all about letting people live dreams and do things that they can't normally do; Like James going a stream without dying!"""
2108,2021-03-29,Serge,"""Hacker voice: I'm out"""
2109,2021-04-02,Serge,"""I'm not a math guy."""
2110,2021-04-03,Serge,"""You're a unicorn! ...is this a narwhal?"""
2111,2021-04-03,Serge,"""Look how cute I am!"""
2112,2021-04-03,Serge,"""When you're *this* strong, you don't have to bend *anywhere.*"""
2113,2021-04-03,Serge,"""Nobody snitches and we're fine. Nobody snitches!"""
2114,2021-04-03,Serge,"""Of course I ate that pie!"""
2115,2021-04-04,"Serge, with wisdom","""Not every wall can be climbed,"""
2116,2021-04-05,Serge,"""It's hard being a dragon dad."""
2117,2021-04-10,Serge,"""I'm gonna eat another birthday cake."""
2118,2021-04-10,Serge,"""Yeah, pandas are heckin' cool, eh?"""
2119,2021-04-10,Serge,"""Sorry, other me."""
2120,2021-04-10,Serge,"""Those trees are breaking my heart chat."""
2121,2021-04-10,Serge,"""Ma-haow-haow-haow-haow..."""
2122,2021-04-10,Serge,"""Hello and pog, fellow gamers."""
2123,2021-04-11,Serge,"""Don't you know how to pog any more chat?!"""
2125,2021-04-14,Serge,"""After a year of not being able to hug people, there's a Hug Debt that must be paid."""
2126,2021-04-14,Serge,"""James did nothing wrong"""
2127,2021-04-19,Serge,"""Jo! We have ice cream homework!"""
2128,2021-04-19,Serge,"""I appreciate you and your need to meme."""
2129,2021-04-19,"Serge, definitely not talking about raiders","""What's happening to these poor melons?!"""
2130,2021-04-25,"Serge, on unlocking so-called Star Eaters","""Wow, we're the baddies."""
2131,2021-04-25,Serge,"""And by whatchamdoodle I of course mean a.... thingamabob."""
2132,2021-04-28,Serge,"""What are we doing wrong?"""
2133,2021-05-01,Serge,"""I have questions. Oooh! I also have a grilled cheese sandwich!"""
2134,2021-05-02,Serge,"""Coffee's just... so good."""
2135,2021-05-05,Serge,"""Come! Join me on an adventure, my precious idiot children!"""
2136,2021-05-05,Serge,"""Nothing good ever happened on the ground!"""
2137,2021-05-05,Serge,"""You're making a bigadoo outta muffin."""
2139,2021-05-06,Serge,"""I'm amazed at chat's ability to pick the most awkward option."""
2140,2021-05-06,Serge,"""One, Two, Three, Four *squeak*"""
2141,2021-05-07,Serge,"""Oh a time paradox! That's exciting!"""
2142,2021-05-08,Serge,"""No grids, no crimes."""
2143,2021-05-08,Serge starting a doomsday cult,"""The Great Refactor will happen eventually"""
2144,2021-05-08,Serge,"""To all the doubters: what up!?"""
2145,2021-05-10,Serge,"""Disappointed that this community is so chill and understanding! How dare you."""
2146,2021-05-10,Serge,"""You don't want to go putting your finger in someone else's pie"""
2147,2021-05-12,Serge,"""Are you going to tell the dragon it's not structural?"""
2148,2021-05-13,Serge,"""You can't just teleport behind a man and not tell them about it!"""
2150,2021-05-16,Serge,"""A markov chain can put together some sentences"""
2151,2021-05-19,Serge,"""I've never been proactive."""
2152,2021-05-19,Serge,"""Rockets are easy when you basically just strap fuel to a giant coconut."""
2153,2021-05-27,Serge,"""Being very very competitive doesn't necessarily make you good; sometimes it just makes you a dong."""
2154,2021-05-29,Serge,"""I need to stop trying to fix our factory because I just can't."""
2155,2021-05-29,Serge,"""Sorry coffee cup, I'm going to die."""
2159,2021-05-30,Serge,"""No hole can contain Yager"""
2160,2021-06-05,Serge,"""Your words are very reasonable, and I don't want to hear them"""
2161,2021-06-05,Serge,"""You're all the worst."""
2162,2021-06-05,Serge,"""You're all the best."""
2163,2021-06-06,Serge,"""What do ladders even do"""
2164,2021-06-07,Serge,"""I bought pants."""
2165,2021-06-07,Serge,"""Why am I the weird one here?"""
2166,2021-06-09,Serge,"""Knowledge can only be acquired through cow violence."""
2167,2021-06-09,Serge,"""It's got to be really tough to be a dog."""
2168,2021-06-09,Serge,"""Why are my friends giving me literal, actual garbage?"""
2169,2021-06-09,Serge,"""Science is one thing, but there is also fear."""
2170,2021-06-09,Serge,"""Release the puns!"""
2171,2021-06-09,Serge,"""James is great."""
2172,2021-06-09,Serge,"""Back in that bougie good life!"""
2173,2021-06-09,Serge,"""Are you James or God?"""
2174,2021-06-09,"Serge, with a riddle","""When I do my taxes, what am I?"""
2175,2021-06-10,Serge,"""✧･ﾟ.  Oh nyo~! :3  *･ﾟ✧"""
2176,2021-06-10,Serge,"""An island. Nature's moat."""
2177,2021-06-10,Serge,"""We're in a lake. Nature's canal"""
2178,2021-06-11,Serge,"""Going to fill water while I wait for my spiders to refill"""
2179,2021-06-11,Serge,"""We have our ten blaze rods, we got some diamonds, we died once... I mean this place had it all!"""
2180,2021-06-11,Serge,"""Not even death can stop backseating on twitch"""
2181,2021-06-13,Serge,"""Has desert bus taught you nothing?"""
2182,2021-06-14,Serge,"""I have my diamonds. Nothing else matters."""
2183,2021-06-16,Serge,"""I am fully capable of digging my own holes."""
2184,2021-06-17,Serge,"""You get *one* canal, and only if you're good! I swear to God, I'll turn this canal right around, chat!"""
2185,2021-06-17,Serge,"""Hold on, I'm being attacked by a very large spicy cheeseburger."""
2186,2021-06-17,Serge,"""I got coffee all over my mouse."""
2187,2021-06-17,Serge,"""Why bripe? Because it's powerfully stupid!"""
2188,2021-06-17,Serge,"""There's nothing stopping you from just buying a blowtorch."""
2189,2021-06-17,Serge,"""There's so much coffee in my mouth."""
2190,2021-06-18,Serge,"""Oh no, no, NO, nyo, no, noo! ...a little bit."""
2191,2021-06-20,"Serge, being Serge","""I didn't actually do the math, so this should be great."""
2192,2021-06-20,Serge,"""Look upon the smeltery and tremble, mortals!"""
2193,2021-06-20,Serge,"""Oh... it's surrounded by uranium and bees..."""
2194,2021-06-20,"Serge, former poison gas specialist","""Most poisonous gas situations you can just run through."""
2195,2021-06-27,Serge,"""If I don't math, it bad"""
2196,2021-06-30,Serge,"""I hope you're ready to pog, or whatever it is you do, chat."""
2197,2021-06-30,Serge,"""This is not a yak. Or maybe, this is by definition, a yak."""
2200,2021-07-03,Serge,"""Everything else is a stopgap and will be met with contempt."""
2201,2021-07-03,Serge,"""No, that's fine! This isn't a crime!"""
2202,2021-07-04,Serge,"""Capitalism was the answer all along!"""
2203,2021-07-04,Serge,"""Unless my bum is extra thicc, I think we're good to go!"""
2204,2021-07-05,Serge,"""Are they stealing our pocket bacon?!"""
2205,2021-07-10,Serge,"""Mmm... sizzle..."""
2206,2021-07-10,Serge,"""Now you may pog."""
2207,2021-07-11,Serge,"""We all know that *Fugi's* the criminal."""
2208,2021-07-11,"Serge, angrily","""Oh, I'm *very* fun. *Right,* chat?"""
2209,2021-07-11,Serge,"""Don't challenge this chat when it comes to stupid things like that."""
2210,2021-07-15,Serge,"""Hey Serge, what if-- *squeak*"""
2211,2021-07-15,Serge,"""Yes [EJGRgunner] is sitting on a very impressive and terrifying meme archive."""
2212,2021-07-19,Serge,"""Ok, we need a new area to explode."""
2213,2021-07-21,Serge,"""I would never say no to more coffee"""
2214,2021-07-21,Serge,"""I feel like some of these quotes take me out of context"""
2215,2021-07-22,Serge,"""How am I so good at this game?"""
2216,2021-07-22,Serge,"""I can't be the only person in chat who farts pure energy."""
2217,2021-07-26,Serge,"""Help, the system is working."""
2218,2021-07-26,Serge,"""God, I'm so strong."""
2219,2021-07-28,Serge,"""Hellooo~ cone!"""
2220,2021-07-28,"Serge, saying something he will forget in the future","""All the math is apparently worth it."""
2221,2021-07-29,Serge,"""I'm on team cinnamon roll."""
2222,2021-07-29,Serge,"""Bone is interesting. Bone. Booooone!"""
2223,2021-07-29,Serge,"""I assure you I'm not a gamer."""
2224,2021-08-02,Serge,"""Isn't Jo amazing!"""
2225,2021-08-02,Serge,"""Every time I look at the inefficiency, I get sad."""
2226,2021-08-02,Serge,"""Why is twenty-seven so big?!"""
2227,2021-08-02,Serge,"""If you think string will help: it won't"""
